Unnamed: 0,Airline,Source,Destination,Total_Stops,Price,Journey_day,Journey_month,Dep_hour,Dep_minute,Arrival_hour,Arrival_minute,dur_hours,dur_minutes
10450,Jet Airways,Kolkata,Banglore,1 stop,14388,12,5,18,55,9,20,14,25
599,Air India,Delhi,Cochin,1 stop,5117,6,4,20,40,9,25,12,45
1231,Jet Airways,Banglore,Delhi,non-stop,4544,3,4,19,50,22,50,3,0
9566,Jet Airways,Delhi,Cochin,1 stop,10262,27,6,11,30,19,0,7,30
9661,Jet Airways,Kolkata,Banglore,1 stop,13067,21,5,20,25,19,10,22,45
1898,Multiple carriers,Delhi,Cochin,1 stop,6723,24,6,7,10,16,10,9,0
1905,IndiGo,Delhi,Cochin,1 stop,7503,18,5,9,15,1,30,16,15
4647,Jet Airways,Delhi,Cochin,2 stops,13014,27,6,9,40,19,0,9,20
803,Air India,Banglore,New Delhi,2 stops,9796,15,3,5,50,22,10,16,20
3712,IndiGo,Banglore,New Delhi,1 stop,7280,9,3,19,30,0,40,5,10
8640,Air India,Delhi,Cochin,2 stops,10441,3,6,19,45,19,15,23,30
7755,Multiple carriers,Delhi,Cochin,1 stop,13377,27,5,18,15,1,30,7,15
404,Air India,Delhi,Cochin,2 stops,13381,6,6,6,50,7,40,24,50
6656,SpiceJet,Chennai,Kolkata,non-stop,3543,24,6,8,20,10,35,2,15
3238,Jet Airways,Delhi,Cochin,2 stops,11507,15,6,9,35,4,25,18,50
6659,Jet Airways,Banglore,New Delhi,1 stop,11087,12,3,18,55,11,25,16,30
5028,IndiGo,Chennai,Kolkata,non-stop,3858,12,6,11,35,14,0,2,25
4585,Jet Airways,Kolkata,Banglore,1 stop,10539,12,6,9,35,22,5,12,30
4464,IndiGo,Delhi,Cochin,1 stop,6496,12,6,5,10,10,5,4,55
9343,Multiple carriers,Delhi,Cochin,1 stop,13135,6,3,4,0,15,30,11,30
878,SpiceJet,Kolkata,Banglore,non-stop,3815,21,3,6,55,9,35,2,40
9875,Multiple carriers,Delhi,Cochin,1 stop,11789,15,6,10,20,19,0,8,40
5257,Multiple carriers,Delhi,Cochin,1 stop,8309,18,5,10,35,19,15,8,40
2497,Air India,Banglore,New Delhi,1 stop,11003,1,3,10,30,22,55,12,25
6734,Multiple carriers,Delhi,Cochin,1 stop,8371,27,3,8,55,19,15,10,20
8408,Jet Airways,Kolkata,Banglore,1 stop,10844,15,5,18,55,16,20,21,25
6747,Air India,Delhi,Cochin,1 stop,5022,3,4,20,30,23,0,26,30
9605,IndiGo,Delhi,Cochin,1 stop,6069,6,6,16,0,21,0,5,0
3462,Air India,Delhi,Cochin,1 stop,7480,15,5,12,30,9,25,20,55
2660,Jet Airways,Delhi,Cochin,2 stops,13292,12,6,9,35,12,35,27,0
5126,Jet Airways,Delhi,Cochin,1 stop,6645,27,3,7,5,4,25,21,20
611,Air India,Delhi,Cochin,1 stop,6745,21,3,23,0,19,15,20,15
5571,Jet Airways,Delhi,Cochin,1 stop,14714,3,6,13,0,19,0,6,0
4659,Air India,Mumbai,Hyderabad,2 stops,14219,6,3,6,0,11,55,29,55
5942,Air India,Mumbai,Hyderabad,2 stops,16172,12,3,5,5,16,55,11,50
4455,Jet Airways,Delhi,Cochin,1 stop,10262,1,6,22,50,12,35,13,45
677,Jet Airways,Delhi,Cochin,2 stops,13292,15,6,5,30,19,0,13,30
9138,IndiGo,Kolkata,Banglore,non-stop,4174,12,4,22,15,0,50,2,35
4349,IndiGo,Banglore,Delhi,non-stop,4823,6,4,18,55,21,50,2,55
10410,Jet Airways,Delhi,Cochin,1 stop,16079,27,5,9,0,19,0,10,0
4761,Multiple carriers,Delhi,Cochin,2 stops,6128,27,3,7,5,21,20,14,15
7310,Jet Airways,Delhi,Cochin,1 stop,11822,9,4,22,50,12,35,13,45
5946,IndiGo,Mumbai,Hyderabad,non-stop,2754,6,6,19,5,20,35,1,30
7401,Vistara,Mumbai,Hyderabad,1 stop,12395,6,3,14,40,9,25,18,45
7926,SpiceJet,Kolkata,Banglore,non-stop,4174,15,5,17,10,19,40,2,30
6956,Jet Airways,Kolkata,Banglore,1 stop,10844,24,5,8,25,19,50,11,25
6910,SpiceJet,Kolkata,Banglore,1 stop,4649,9,4,15,5,20,20,5,15
5100,Vistara,Kolkata,Banglore,1 stop,8662,12,5,7,10,22,40,15,30
3359,Air Asia,Kolkata,Banglore,non-stop,4409,1,6,22,50,1,20,2,30
594,Jet Airways,Kolkata,Banglore,1 stop,10844,9,5,16,30,4,40,12,10
5794,Jet Airways,Delhi,Cochin,1 stop,10262,3,6,18,15,19,0,24,45
9068,Air India,Delhi,Cochin,2 stops,9653,27,6,12,0,7,40,19,40
1344,IndiGo,Banglore,Delhi,non-stop,4823,21,6,20,0,22,50,2,50
102,Jet Airways,Delhi,Cochin,1 stop,10262,24,6,20,55,4,25,7,30
7280,Jet Airways,Banglore,Delhi,non-stop,7229,1,6,17,45,20,45,3,0
4671,SpiceJet,Banglore,Delhi,non-stop,3573,24,5,9,30,12,20,2,50
10259,Jet Airways,Delhi,Cochin,2 stops,13376,1,6,6,45,4,25,21,40
6536,Air India,Banglore,New Delhi,1 stop,12389,3,3,5,50,12,55,7,5
3303,Jet Airways,Kolkata,Banglore,1 stop,14571,9,6,18,55,12,0,17,5
1729,IndiGo,Delhi,Cochin,1 stop,6069,18,5,16,0,21,0,5,0
1891,Jet Airways,Delhi,Cochin,2 stops,10368,1,6,9,40,12,35,26,55
4767,IndiGo,Mumbai,Hyderabad,non-stop,4392,9,5,19,5,20,35,1,30
9083,Jet Airways,Kolkata,Banglore,1 stop,9314,6,5,20,25,22,5,25,40
1840,Jet Airways,Kolkata,Banglore,1 stop,12681,1,4,20,0,23,35,27,35
10674,Jet Airways,Banglore,New Delhi,1 stop,11087,12,3,20,35,21,20,24,45
9122,Jet Airways,Delhi,Cochin,2 stops,13014,1,6,9,40,12,35,26,55
9158,Jet Airways,Delhi,Cochin,2 stops,14237,3,6,18,25,12,35,18,10
2874,Jet Airways,Kolkata,Banglore,1 stop,10539,9,6,20,25,21,5,24,40
6626,Multiple carriers,Delhi,Cochin,1 stop,13377,6,6,13,0,1,30,12,30
4010,Jet Airways,Delhi,Cochin,1 stop,19828,3,3,11,30,4,25,16,55
2867,Multiple carriers,Delhi,Cochin,1 stop,11789,27,6,7,30,19,0,11,30
4354,IndiGo,Mumbai,Hyderabad,non-stop,2754,27,6,19,5,20,35,1,30
9506,Jet Airways,Mumbai,Hyderabad,non-stop,3205,3,4,10,20,11,50,1,30
10014,IndiGo,Kolkata,Banglore,1 stop,4226,1,4,19,35,23,15,3,40
4077,Jet Airways,Kolkata,Banglore,1 stop,14388,12,5,18,55,8,15,13,20
4081,IndiGo,Delhi,Cochin,1 stop,6674,6,6,6,50,22,30,15,40
9992,Jet Airways,Kolkata,Banglore,1 stop,6077,1,4,10,20,17,35,7,15
7473,Jet Airways,Kolkata,Banglore,1 stop,14781,21,5,14,5,22,35,8,30
7932,SpiceJet,Kolkata,Banglore,non-stop,3841,6,4,22,20,0,40,2,20
7622,Jet Airways,Delhi,Cochin,2 stops,15129,9,5,19,30,4,25,8,55
9032,Jet Airways,Kolkata,Banglore,1 stop,13731,24,5,18,55,8,15,13,20
10035,IndiGo,Banglore,Delhi,non-stop,4423,6,4,10,10,13,0,2,50
5382,Multiple carriers,Delhi,Cochin,1 stop,14067,21,5,14,0,21,0,7,0
2472,IndiGo,Banglore,Delhi,non-stop,4823,3,6,16,55,19,55,3,0
3551,Vistara,Kolkata,Banglore,1 stop,9187,1,5,17,0,10,45,17,45
3877,Jet Airways,Delhi,Cochin,1 stop,11848,9,3,17,25,4,25,11,0
5349,SpiceJet,Mumbai,Hyderabad,non-stop,5755,3,3,13,10,14,30,1,20
7805,Jet Airways,Kolkata,Banglore,1 stop,10844,24,5,20,0,23,35,27,35
302,Air Asia,Kolkata,Banglore,non-stop,5216,12,5,10,20,12,55,2,35
528,GoAir,Banglore,Delhi,non-stop,3398,24,5,11,40,14,30,2,50
5866,Air India,Kolkata,Banglore,1 stop,10413,24,5,20,30,20,25,23,55
7000,Air India,Delhi,Cochin,2 stops,10441,15,6,22,0,19,15,21,15
939,Jet Airways,Delhi,Cochin,2 stops,14237,6,6,18,25,4,25,10,0
9354,IndiGo,Banglore,Delhi,non-stop,4823,12,6,18,55,21,50,2,55
10578,Air India,Delhi,Cochin,1 stop,8669,9,5,7,0,19,15,12,15
10185,IndiGo,Delhi,Cochin,1 stop,6758,18,5,4,55,21,0,16,5
6344,Air Asia,Banglore,Delhi,non-stop,4282,18,4,4,55,7,45,2,50
8094,Vistara,Chennai,Kolkata,non-stop,11982,15,5,17,45,20,5,2,20
705,SpiceJet,Chennai,Kolkata,non-stop,3332,21,3,17,45,20,5,2,20
1106,Jet Airways,Kolkata,Banglore,1 stop,13044,12,6,21,10,10,5,12,55
2696,IndiGo,Mumbai,Hyderabad,non-stop,2754,12,6,12,0,13,30,1,30
8001,Air India,Kolkata,Banglore,2 stops,11432,6,6,8,20,20,25,12,5
8786,Air Asia,Kolkata,Banglore,non-stop,4107,3,4,19,55,22,25,2,30
7631,Jet Airways,Delhi,Cochin,1 stop,14714,1,6,9,0,19,0,10,0
8531,IndiGo,Delhi,Cochin,1 stop,6582,24,6,7,15,12,30,5,15
2310,Air India,Kolkata,Banglore,2 stops,13243,18,5,7,0,1,20,18,20
5259,Air India,Kolkata,Banglore,1 stop,4227,1,4,19,0,9,50,14,50
1728,IndiGo,Kolkata,Banglore,non-stop,4804,21,6,17,15,19,50,2,35
855,IndiGo,Banglore,Delhi,non-stop,3943,6,6,0,25,3,15,2,50
2298,Jet Airways,Kolkata,Banglore,1 stop,12692,12,6,9,35,18,0,8,25
2338,IndiGo,Delhi,Cochin,1 stop,6316,12,6,16,0,1,30,9,30
8888,IndiGo,Delhi,Cochin,1 stop,6416,1,6,11,25,21,0,9,35
9199,Jet Airways,Delhi,Cochin,1 stop,10262,3,6,16,0,12,35,20,35
10654,SpiceJet,Banglore,Delhi,non-stop,4319,12,6,5,55,8,35,2,40
7752,Multiple carriers,Delhi,Cochin,3 stops,15629,9,6,11,35,21,0,9,25
8817,Jet Airways,Banglore,Delhi,non-stop,4544,6,4,7,10,10,10,3,0
5345,Jet Airways,Delhi,Cochin,1 stop,18371,24,6,9,0,19,0,10,0
6838,IndiGo,Delhi,Cochin,1 stop,6442,18,5,7,35,16,10,8,35
381,Jet Airways,Delhi,Cochin,2 stops,15129,9,5,19,30,12,35,17,5
6313,Jet Airways,Kolkata,Banglore,1 stop,14939,9,6,18,55,8,15,13,20
2845,Jet Airways,Delhi,Cochin,2 stops,10368,6,6,5,30,4,25,22,55
2710,SpiceJet,Mumbai,Hyderabad,non-stop,4391,9,3,5,45,7,5,1,20
1150,SpiceJet,Chennai,Kolkata,non-stop,3597,27,5,17,45,20,5,2,20
7306,Air India,Delhi,Cochin,2 stops,10283,3,3,5,0,19,15,38,15
1298,IndiGo,Delhi,Cochin,1 stop,6069,18,5,20,25,1,30,5,5
1249,Jet Airways,Kolkata,Banglore,1 stop,10844,9,6,8,25,16,20,7,55
3318,Multiple carriers,Delhi,Cochin,1 stop,13587,1,6,8,0,21,0,13,0
4234,Jet Airways,Delhi,Cochin,1 stop,10262,3,6,13,0,12,35,23,35
6085,Jet Airways,Delhi,Cochin,2 stops,9328,21,3,5,30,18,50,37,20
4927,Jet Airways,Delhi,Cochin,2 stops,14657,9,5,9,35,12,35,27,0
6710,Jet Airways,Delhi,Cochin,1 stop,5406,1,4,17,30,12,35,19,5
113,Jet Airways,Delhi,Cochin,1 stop,17024,6,3,18,15,4,25,10,10
4323,Jet Airways,Delhi,Cochin,2 stops,13376,9,6,14,35,4,25,13,50
6479,GoAir,Banglore,Delhi,non-stop,3898,9,6,7,45,10,40,2,55
3833,Air India,Mumbai,Hyderabad,1 stop,11678,6,3,16,0,23,45,7,45
7629,Jet Airways,Kolkata,Banglore,1 stop,13941,12,5,6,30,8,15,25,45
7273,Multiple carriers,Delhi,Cochin,1 stop,14067,21,5,18,15,1,30,7,15
9958,Multiple carriers,Delhi,Cochin,1 stop,8937,1,6,11,25,19,15,7,50
9931,Air India,Kolkata,Banglore,non-stop,5510,27,6,14,15,16,45,2,30
566,Multiple carriers,Delhi,Cochin,1 stop,15411,6,3,7,30,18,50,11,20
4264,Multiple carriers,Delhi,Cochin,1 stop,7618,27,5,7,0,21,0,14,0
10678,Air Asia,Kolkata,Banglore,non-stop,4107,9,4,19,55,22,25,2,30
1331,IndiGo,Kolkata,Banglore,non-stop,6565,24,3,10,10,12,55,2,45
454,IndiGo,Delhi,Cochin,1 stop,6818,6,6,5,5,12,10,7,5
552,Vistara,Chennai,Kolkata,non-stop,3739,21,3,7,5,9,20,2,15
3079,Air Asia,Delhi,Cochin,1 stop,8327,21,5,16,45,7,10,14,25
4183,GoAir,Delhi,Cochin,1 stop,5135,3,4,10,35,19,35,9,0
2053,IndiGo,Delhi,Cochin,1 stop,8285,21,3,8,25,21,0,12,35
6891,SpiceJet,Banglore,Delhi,non-stop,4423,15,4,9,30,12,20,2,50
9666,Jet Airways,Kolkata,Banglore,1 stop,5608,12,6,10,20,17,35,7,15
5816,Air India,Delhi,Cochin,1 stop,8854,6,3,20,30,23,0,26,30
3258,IndiGo,Kolkata,Banglore,non-stop,4804,27,6,15,15,17,45,2,30
6808,Jet Airways,Delhi,Cochin,2 stops,10368,9,6,9,40,4,25,18,45
2119,Multiple carriers,Delhi,Cochin,1 stop,13587,15,6,14,0,21,0,7,0
3004,IndiGo,Mumbai,Hyderabad,non-stop,2227,21,5,20,5,21,40,1,35
3024,Jet Airways,Banglore,New Delhi,1 stop,7832,21,3,11,40,21,20,9,40
5087,Multiple carriers,Delhi,Cochin,1 stop,9385,18,5,13,0,21,0,8,0
8030,Jet Airways,Kolkata,Banglore,1 stop,10844,9,6,14,5,19,50,5,45
9753,Jet Airways,Kolkata,Banglore,1 stop,10844,9,6,20,0,20,45,24,45
4258,Jet Airways,Banglore,New Delhi,1 stop,19225,6,3,22,50,5,5,6,15
8596,IndiGo,Delhi,Cochin,1 stop,6794,21,5,17,30,1,30,8,0
3533,Vistara,Delhi,Cochin,non-stop,6741,18,5,14,40,17,50,3,10
10084,IndiGo,Banglore,Delhi,non-stop,3943,1,6,10,30,13,20,2,50
7051,IndiGo,Delhi,Cochin,1 stop,6442,27,6,6,50,16,10,9,20
10015,IndiGo,Chennai,Kolkata,non-stop,3597,18,6,19,35,21,55,2,20
3554,SpiceJet,Banglore,Delhi,non-stop,4319,18,5,9,30,12,20,2,50
6308,Jet Airways,Kolkata,Banglore,1 stop,8529,12,6,16,30,12,0,19,30
9844,IndiGo,Banglore,New Delhi,non-stop,4777,24,3,21,20,0,15,2,55
7962,Air India,Kolkata,Banglore,2 stops,6117,12,6,9,10,4,40,19,30
5916,IndiGo,Banglore,Delhi,non-stop,4823,3,6,18,55,21,50,2,55
9321,Jet Airways,Banglore,New Delhi,1 stop,12284,18,3,11,40,7,40,20,0
4968,IndiGo,Kolkata,Banglore,1 stop,3480,3,4,19,20,23,45,4,25
4560,IndiGo,Kolkata,Banglore,non-stop,6565,1,3,14,20,16,55,2,35
3736,Air India,Delhi,Cochin,non-stop,5201,21,6,14,10,17,10,3,0
8191,IndiGo,Delhi,Cochin,1 stop,6496,18,5,15,10,20,0,4,50
1226,Air India,Kolkata,Banglore,1 stop,10203,9,5,7,0,20,25,13,25
3450,Jet Airways,Delhi,Cochin,2 stops,13029,9,5,5,30,4,25,22,55
9886,Jet Airways,Delhi,Cochin,1 stop,10262,1,6,19,15,4,25,9,10
2638,Jet Airways,Kolkata,Banglore,1 stop,10844,21,5,8,25,19,50,11,25
645,IndiGo,Banglore,Delhi,non-stop,4823,24,5,20,0,22,50,2,50
4615,Air India,Banglore,New Delhi,2 stops,10835,18,3,6,45,16,30,33,45
9442,IndiGo,Delhi,Cochin,1 stop,10236,3,3,8,35,22,20,13,45
7821,IndiGo,Banglore,Delhi,non-stop,3943,27,6,13,0,15,50,2,50
7135,GoAir,Banglore,Delhi,non-stop,4632,9,4,7,45,10,40,2,55
6783,Jet Airways,Kolkata,Banglore,1 stop,11467,1,4,20,25,10,55,14,30
5043,IndiGo,Kolkata,Banglore,non-stop,6565,24,3,17,15,20,0,2,45
7005,IndiGo,Delhi,Cochin,1 stop,6818,15,6,5,5,12,10,7,5
1501,Multiple carriers,Delhi,Cochin,1 stop,14533,18,5,9,0,19,15,10,15
4983,Jet Airways,Kolkata,Banglore,1 stop,8586,21,5,6,30,4,40,22,10
10080,Air India,Kolkata,Banglore,non-stop,4145,9,5,20,45,23,20,2,35
3608,Vistara,Kolkata,Banglore,1 stop,9187,21,5,7,10,10,45,27,35
4028,Jet Airways,Delhi,Cochin,2 stops,14300,12,6,12,15,12,35,24,20
1028,Jet Airways,Delhi,Cochin,1 stop,12898,21,5,11,30,4,25,16,55
6088,IndiGo,Delhi,Cochin,1 stop,14871,3,3,11,30,21,0,9,30
8926,SpiceJet,Delhi,Cochin,1 stop,7317,1,6,15,45,22,5,6,20
5044,Jet Airways,Delhi,Cochin,2 stops,9254,27,3,5,25,18,50,13,25
2614,SpiceJet,Kolkata,Banglore,non-stop,3841,1,5,9,0,11,25,2,25
3936,Vistara,Banglore,New Delhi,non-stop,7240,9,3,21,10,0,5,2,55
4769,Jet Airways,Kolkata,Banglore,1 stop,9663,18,5,21,10,9,20,12,10
7951,Jet Airways,Kolkata,Banglore,1 stop,10844,9,6,6,30,19,50,13,20
5066,Air India,Banglore,New Delhi,1 stop,6781,3,3,8,15,23,10,14,55
8758,Air India,Kolkata,Banglore,2 stops,10151,6,5,12,0,18,30,30,30
7268,Jet Airways,Kolkata,Banglore,1 stop,7064,1,4,8,25,19,50,11,25
6739,Multiple carriers,Delhi,Cochin,1 stop,15147,6,3,8,55,15,30,6,35
4457,Jet Airways,Mumbai,Hyderabad,non-stop,5678,24,3,10,20,11,50,1,30
1372,Jet Airways,Delhi,Cochin,non-stop,4256,24,6,11,0,14,15,3,15
751,SpiceJet,Banglore,Delhi,non-stop,3573,27,6,9,30,12,20,2,50
444,Jet Airways,Kolkata,Banglore,1 stop,9663,9,6,18,55,4,40,9,45
654,IndiGo,Mumbai,Hyderabad,non-stop,2754,9,6,12,0,13,30,1,30
1306,IndiGo,Banglore,Delhi,non-stop,4591,24,5,23,30,2,20,2,50
3949,Jet Airways,Kolkata,Banglore,1 stop,14151,9,6,9,35,9,45,24,10
6239,Jet Airways,Banglore,New Delhi,1 stop,11087,18,3,22,50,9,0,10,10
6109,Vistara,Banglore,Delhi,non-stop,4668,12,6,21,0,23,50,2,50
4673,Air India,Delhi,Cochin,non-stop,5411,21,6,18,5,21,10,3,5
700,Air India,Kolkata,Banglore,1 stop,8576,9,5,16,50,18,30,25,40
5016,IndiGo,Delhi,Cochin,1 stop,6593,1,6,20,25,1,30,5,5
9608,Jet Airways,Delhi,Cochin,2 stops,13029,18,5,9,40,19,0,9,20
4322,Jet Airways,Delhi,Cochin,1 stop,10262,27,6,8,0,19,0,11,0
2856,IndiGo,Banglore,Delhi,non-stop,3943,3,5,10,10,13,0,2,50
2913,Jet Airways,Kolkata,Banglore,1 stop,9663,6,5,14,5,4,40,14,35
5733,Jet Airways,Banglore,Delhi,non-stop,7229,6,4,7,10,10,10,3,0
4175,Air India,Delhi,Cochin,2 stops,8839,15,6,13,15,9,25,20,10
1561,Jet Airways,Banglore,New Delhi,1 stop,11087,12,3,20,35,19,10,22,35
148,IndiGo,Delhi,Cochin,1 stop,6147,24,6,15,10,20,0,4,50
10054,Jet Airways,Delhi,Cochin,2 stops,14441,9,6,5,30,12,35,7,5
2414,Jet Airways,Delhi,Cochin,2 stops,16914,6,3,5,25,4,25,23,0
7664,Jet Airways,Banglore,New Delhi,1 stop,13555,18,3,11,40,23,0,11,20
10352,IndiGo,Banglore,New Delhi,non-stop,6144,15,3,13,0,15,50,2,50
8859,Jet Airways,Banglore,New Delhi,1 stop,10037,9,3,5,50,15,0,9,10
261,GoAir,Banglore,New Delhi,non-stop,6722,3,3,20,55,23,50,2,55
9490,Jet Airways,Kolkata,Banglore,1 stop,14151,21,5,20,25,21,5,24,40
2187,GoAir,Delhi,Cochin,1 stop,9385,21,3,7,0,12,50,5,50
6767,Air India,Delhi,Cochin,1 stop,8582,24,5,23,0,19,15,20,15
8987,Jet Airways,Banglore,New Delhi,1 stop,22270,6,3,7,0,12,25,5,25
9978,Jet Airways,Delhi,Cochin,2 stops,13376,6,6,14,35,4,25,13,50
5541,Multiple carriers,Delhi,Cochin,1 stop,7888,21,5,19,0,1,30,6,30
6718,Air India,Kolkata,Banglore,2 stops,12513,12,5,5,50,20,25,14,35
6228,Multiple carriers,Delhi,Cochin,1 stop,9646,12,6,9,45,22,30,12,45
4283,Jet Airways,Banglore,Delhi,non-stop,4030,21,5,6,0,8,45,2,45
2364,Jet Airways,Banglore,New Delhi,1 stop,13555,18,3,22,50,9,30,10,40
9012,IndiGo,Banglore,New Delhi,non-stop,7648,3,3,7,10,10,5,2,55
5415,Jet Airways,Delhi,Cochin,1 stop,14714,12,6,2,15,19,0,16,45
5911,Jet Airways,Banglore,Delhi,non-stop,4544,1,5,15,15,18,10,2,55
5858,Jet Airways,Kolkata,Banglore,1 stop,10844,9,6,16,30,23,35,7,5
2150,Jet Airways,Banglore,New Delhi,1 stop,17996,6,3,8,0,8,15,24,15
4375,Air India,Delhi,Cochin,non-stop,6934,6,5,14,10,17,10,3,0
7727,Jet Airways,Delhi,Cochin,2 stops,15812,9,6,11,40,19,0,7,20
8353,Air India,Delhi,Cochin,2 stops,10178,27,3,13,20,7,40,18,20
3155,Jet Airways,Delhi,Cochin,1 stop,13843,6,3,13,0,4,25,15,25
5828,IndiGo,Delhi,Cochin,1 stop,6493,6,6,17,5,22,25,5,20
2004,Jet Airways,Banglore,New Delhi,1 stop,12295,12,3,9,45,14,25,4,40
3767,IndiGo,Banglore,Delhi,non-stop,4823,27,5,20,0,22,50,2,50
9470,Air India,Banglore,New Delhi,2 stops,6593,15,3,10,30,21,25,10,55
9384,Multiple carriers,Delhi,Cochin,1 stop,14067,21,5,10,0,1,30,15,30
3028,IndiGo,Banglore,Delhi,non-stop,3943,24,6,10,10,13,0,2,50
5379,Jet Airways,Delhi,Cochin,1 stop,15554,6,5,22,50,12,35,13,45
8147,Air Asia,Kolkata,Banglore,1 stop,5162,24,5,6,50,10,30,3,40
4690,Air India,Delhi,Cochin,2 stops,14431,15,5,6,50,7,40,24,50
7001,Air India,Kolkata,Banglore,3 stops,14221,24,3,12,0,23,15,35,15
5320,SpiceJet,Chennai,Kolkata,non-stop,3543,18,6,9,45,12,0,2,15
10133,Air Asia,Kolkata,Banglore,non-stop,5989,1,5,19,55,22,25,2,30
4301,Jet Airways,Delhi,Cochin,2 stops,13292,15,6,5,30,4,25,22,55
8409,Jet Airways,Delhi,Cochin,2 stops,12819,21,3,9,40,4,25,42,45
8695,Jet Airways,Delhi,Cochin,2 stops,13292,12,6,5,30,19,0,13,30
5721,Jet Airways,Banglore,Delhi,non-stop,7229,12,4,17,45,20,45,3,0
10019,Jet Airways,Delhi,Cochin,2 stops,11507,12,6,5,30,19,0,13,30
1587,Jet Airways,Banglore,Delhi,non-stop,7229,24,4,7,10,10,10,3,0
6174,Jet Airways,Banglore,Delhi,non-stop,7229,12,5,6,0,8,45,2,45
7414,IndiGo,Kolkata,Banglore,non-stop,4804,6,5,15,15,17,45,2,30
3259,Jet Airways,Kolkata,Banglore,1 stop,10844,15,5,18,55,20,45,25,50
138,Jet Airways,Banglore,Delhi,non-stop,4030,24,5,6,0,8,45,2,45
1664,Jet Airways,Kolkata,Banglore,1 stop,14571,6,6,18,55,20,45,25,50
6510,Air India,Delhi,Cochin,2 stops,13547,9,5,7,5,7,40,24,35
4431,Jet Airways,Delhi,Cochin,2 stops,15318,9,5,20,0,4,25,8,25
4017,SpiceJet,Delhi,Cochin,1 stop,4957,27,6,17,55,22,50,4,55
5001,Jet Airways,Banglore,New Delhi,2 stops,16338,18,3,8,55,15,55,7,0
7192,Jet Airways,Kolkata,Banglore,1 stop,13941,1,5,16,30,8,15,15,45
6240,Multiple carriers,Delhi,Cochin,1 stop,11667,21,3,8,0,18,50,10,50
2055,Air India,Banglore,New Delhi,2 stops,25430,1,3,8,50,9,25,24,35
6032,IndiGo,Chennai,Kolkata,non-stop,3597,27,6,13,15,15,35,2,20
5068,Jet Airways,Delhi,Cochin,1 stop,14053,9,3,16,0,18,50,26,50
7771,Jet Airways,Kolkata,Banglore,1 stop,10844,21,5,21,10,18,15,21,5
6501,IndiGo,Delhi,Cochin,1 stop,6442,21,5,8,35,18,10,9,35
6569,Jet Airways,Kolkata,Banglore,1 stop,13941,18,5,5,45,12,0,6,15
5307,IndiGo,Delhi,Cochin,1 stop,7514,3,6,6,50,16,10,9,20
7574,Jet Airways,Delhi,Cochin,2 stops,14441,24,6,5,30,12,35,7,5
10106,Vistara,Kolkata,Banglore,1 stop,8085,12,5,20,20,23,25,27,5
5683,IndiGo,Delhi,Cochin,1 stop,14871,6,3,9,10,21,0,11,50
4193,Jet Airways,Delhi,Cochin,2 stops,13014,3,6,19,30,4,25,8,55
3383,IndiGo,Delhi,Cochin,1 stop,6171,9,3,4,55,12,0,7,5
6176,Jet Airways,Delhi,Cochin,1 stop,12898,27,6,20,55,4,25,7,30
2946,Jet Airways,Delhi,Cochin,1 stop,14714,3,6,2,15,12,35,10,20
10647,Jet Airways,Delhi,Cochin,non-stop,4466,18,6,9,50,13,5,3,15
181,Jet Airways,Mumbai,Hyderabad,non-stop,5678,27,3,19,35,21,5,1,30
4121,Air Asia,Banglore,Delhi,non-stop,3383,27,4,23,55,2,45,2,50
494,Air India,Delhi,Cochin,1 stop,5704,21,3,17,45,23,0,5,15
8357,IndiGo,Delhi,Cochin,1 stop,7894,6,3,5,5,10,5,5,0
2957,Jet Airways,Kolkata,Banglore,1 stop,10844,18,5,18,55,12,0,17,5
4905,Jet Airways,Delhi,Cochin,1 stop,15190,12,6,7,5,19,0,11,55
9823,IndiGo,Kolkata,Banglore,1 stop,4226,9,5,6,20,10,20,4,0
4850,IndiGo,Banglore,Delhi,non-stop,4990,12,4,21,15,0,15,3,0
770,Jet Airways,Delhi,Cochin,1 stop,15554,6,5,13,0,4,25,15,25
4480,Jet Airways,Banglore,Delhi,non-stop,4544,3,4,11,10,14,5,2,55
112,Vistara,Kolkata,Banglore,1 stop,9397,12,5,20,20,9,5,12,45
9941,SpiceJet,Mumbai,Hyderabad,non-stop,2753,24,3,13,10,14,30,1,20
4350,IndiGo,Delhi,Cochin,1 stop,14871,3,3,4,45,15,30,10,45
2265,IndiGo,Banglore,Delhi,non-stop,4823,9,4,7,10,10,5,2,55
9359,SpiceJet,Delhi,Cochin,1 stop,4957,12,6,17,55,22,50,4,55
6042,IndiGo,Kolkata,Banglore,non-stop,4804,12,5,15,15,17,45,2,30
5354,Jet Airways,Mumbai,Hyderabad,non-stop,3210,9,5,2,55,4,20,1,25
10261,Jet Airways,Delhi,Cochin,1 stop,11627,3,6,2,15,4,25,26,10
849,Air Asia,Delhi,Cochin,1 stop,6451,27,5,7,55,13,25,5,30
4889,Vistara,Kolkata,Banglore,1 stop,8610,12,5,20,20,20,20,24,0
347,Jet Airways,Delhi,Cochin,2 stops,11507,12,6,21,25,12,35,15,10
7019,Multiple carriers,Delhi,Cochin,1 stop,12537,27,3,7,5,13,20,6,15
807,Air India,Banglore,Delhi,non-stop,5228,1,6,21,5,23,55,2,50
8223,SpiceJet,Mumbai,Hyderabad,non-stop,1965,12,5,22,45,0,15,1,30
4775,Jet Airways,Kolkata,Banglore,1 stop,10844,9,6,6,30,16,20,9,50
